"Time"	"1 nw-801"
-0.200000	0
-0.180000	0
-0.160000	0
-0.140000	0
-0.120000	0
-0.100000	0
-0.080000	0
-0.060000	0
-0.040000	0
-0.020000	0
-0.000000	0
0.020000	13
0.040000	13
0.060000	12
0.080000	12
0.100000	13
0.120000	13
0.140000	13
0.160000	9
0.180000	6
0.200000	7
0.220000	7
0.240000	6
0.260000	6
0.280000	7
0.300000	6
0.320000	6
0.340000	6
0.360000	6
0.380000	6
0.400000	7
0.420000	5
0.440000	6
0.460000	6
0.480000	5
0.500000	6
0.520000	5
0.540000	6
0.560000	6
0.580000	6
0.600000	5
0.620000	5
0.640000	6
0.660000	6
0.680000	5
0.700000	5
0.720000	4
0.740000	6
0.760000	6
0.780000	4
0.800000	6
0.820000	6
0.840000	4
0.860000	6
0.880000	6
0.900000	4
0.920000	5
0.940000	5
0.960000	6
0.980000	5
1.000000	4
1.020000	5
1.040000	6
1.060000	5
1.080000	4
1.100000	6
1.120000	5
1.140000	6
1.160000	3
1.180000	0
1.200000	0
1.220000	0
1.240000	0
1.260000	0
1.280000	0
